siteID,labno,dateOn,dateOff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,Na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,flagBr,Br,svol,ppt,subppt,valcode,invalcode,modifiedOn
CO10,TV5041SW,"2020-04-28 19:35","2020-05-05 20:00",202005,6.090,12.000," ",1.067," ",.113," ",.052," ",.196," ",.411," ",1.283," ",.225," ",1.107,0,-9,21.200,.508,.508,wd,"            ",
CO10,TV5178SW,"2020-05-05 20:00","2020-05-12 20:10",202005,5.830,4.000," ",.146," ",.017," ",.023," ",.034," ",.272," ",.430," ",.055," ",.287,0,-9,1553.100,22.860,22.860,"w ","            ",
CO10,TV5366SW,"2020-05-12 20:10","2020-05-19 16:47",202005,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,.000,.000,"d ","            ",
CO10,TV5674SW,"2020-05-19 16:47","2020-05-26 17:37",202005,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,.000,.000,"d ","            ",
CO10,TV5898SW,"2020-05-26 17:37","2020-06-03 16:40",202005,5.340,4.900," ",.186," ",.021," ",.008," ",.017," ",.204," ",.453," ",.056," ",.116,0,-9,348.700,5.080,5.080,"w ","            ",
CO10,TV5994SW,"2020-06-03 16:40","2020-06-09 18:30",202006,5.350,6.800," ",.299," ",.028," ",.029," ",.044," ",.282," ",.507," ",.068," ",.352,0,-9,1104.800,23.114,23.114,"w ","            ",
CO10,TV6154SW,"2020-06-09 18:30","2020-06-16 17:03",202006,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,150.200,2.540,2.540,"  ","c           ",
CO10,TV6412SW,"2020-06-16 17:03","2020-06-23 16:30",202006,4.620,22.200," ",.896," ",.098," ",.091," ",.157," ",.595," ",1.086," ",.262," ",.566,0,-9,142.900,2.032,2.032,"w ","            ",
CO10,TV6695SW,"2020-06-23 16:30","2020-06-30 16:02",202006,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,168.000,2.540,2.540,"  ","c           ",
CO10,TV6930SW,"2020-06-30 16:02","2020-07-07 15:53",202007,4.710,14.800," ",.337," ",.039," ",.029," ",.051," ",.412," ",.834," ",.136," ",.645,0,-9,282.900,4.064,4.064,"w ","            ",
CO10,TV7164SW,"2020-07-07 15:53","2020-07-14 16:10",202007,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,452.900,5.842,5.842,"  ","c           ",
CO10,TV7482SW,"2020-07-14 16:10","2020-07-21 19:08",202007,6.000,12.000," ",.726," ",.073," ",.050," ",.097," ",.800," ",1.670," ",.192," ",.698,0,-9,320.100,5.334,5.334,"w ","            ",
CO10,TV7679SW,"2020-07-21 19:08","2020-07-28 15:58",202007,4.770,9.800," ",.076," ",.011," ",.009," ",.020," ",.238," ",.559," ",.046," ",.236,0,-9,1495.800,24.384,24.384,"w ","            ",
CO10,TV8016SW,"2020-07-28 15:58","2020-08-04 16:14",202008,5.220,9.900," ",.298," ",.035," ",.038," ",.059," ",.564," ",.886," ",.124," ",.421,0,-9,297.600,4.572,4.572,"w ","            ",
CO10,TV8391SW,"2020-08-04 16:14","2020-08-11 15:32",202008,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,TV8604SW,"2020-08-11 15:32","2020-08-18 17:55",202008,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,TV8896SW,"2020-08-18 17:55","2020-08-25 16:55",202008,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,TV9049SW,"2020-08-25 16:55","2020-09-01 18:55",202008,5.490,9.600," ",.381," ",.035," ",.069," ",.029," ",.680," ",.922," ",.062," ",.465,0,-9,3196.100,48.260,48.260,"w ","            ",
CO10,TV9395SW,"2020-09-01 18:55","2020-09-08 17:10",202009,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,TV9588SW,"2020-09-08 17:10","2020-09-15 19:00",202009,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1881.400,39.116,39.116,"  ","c           ",
CO10,TV9818SW,"2020-09-15 19:00","2020-09-22 16:50",202009,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,TW0159SW,"2020-09-22 16:50","2020-09-29 20:35",202009,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.700,.000,.000,"d ","            ",
CO10,TW0425SW,"2020-09-29 20:35","2020-10-06 15:36",202010,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.200,.000,.000,"d ","            ",
CO10,TW0698SW,"2020-10-06 15:36","2020-10-13 15:50",202010,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,155.300,2.794,2.794,"  ","c           ",
CO10,TW0982SW,"2020-10-13 15:50","2020-10-20 19:15",202010,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,6.400,.000,.000,"d ","            ",
CO10,TW0942SW,"2020-10-20 19:15","2020-10-27 22:10",202010,5.800,6.500," ",.433," ",.041," ",.048," ",.078," ",.312," ",.632," ",.084," ",.329,0,-9,164.000,9.652,9.652,"w ","            ",
CO10,TW1401SW,"2020-10-27 22:10","2020-11-03 22:25",202010,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.500,.000,.000,"d ","            ",
CO10,TW1651SW,"2020-11-03 22:25","2020-11-10 19:35",202011,5.500,2.300," ",.053,<,.006," ",.012,<,.010," ",.055," ",.105," ",.019," ",.075,0,-9,845.800,19.304,19.304,"w ","            ",
CO10,TW1843SW,"2020-11-10 19:35","2020-11-17 17:38",202011,4.990,6.700," ",.150," ",.015," ",.037," ",.016," ",.133," ",.596," ",.036," ",.116,0,-9,173.900,12.954,12.954,"w ","            ",
CO10,TW2043SW,"2020-11-17 17:38","2020-11-24 17:14",202011,5.410,3.100," ",.078," ",.008,<,.005," ",.028," ",.089," ",.322," ",.030," ",.150,0,-9,1124.400,22.860,22.860,"w ","            ",
CO10,TW2586SW,"2020-11-24 17:14","2020-12-01 18:33",202011,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.200,.000,.000,"d ","            ",
CO10,TW2573SW,"2020-12-01 18:33","2020-12-08 18:25",202012,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,TW2869SW,"2020-12-08 18:25","2020-12-15 22:45",202012,5.400,2.700," ",.041,<,.006,<,.005,<,.010," ",.061," ",.327,<,.018," ",.046,0,-9,1270.000,38.608,38.608,"w ","            ",
CO10,TW3099SW,"2020-12-15 22:45","2020-12-22 19:15",202012,5.110,3.800," ",.035,<,.006,<,.005," ",.015," ",.019," ",.227," ",.023," ",.047,0,-9,419.000,-9.990,6.171,"w ","            ",
CO10,TW3161SW,"2020-12-22 19:15","2020-12-29 23:43",202012,5.340,2.700," ",.048,<,.006,<,.005,<,.010," ",.028," ",.189,<,.018," ",.033,0,-9,903.000,29.464,29.464,"w ","            ",
CO10,TW3530SW,"2020-12-29 23:43","2021-01-05 20:25",202101,5.530,4.800," ",.163," ",.013," ",.043," ",.103," ",.165," ",.579," ",.073," ",.252,0,-9,45.000,1.524,1.524,"w ","            ",
CO10,TW3901SW,"2021-01-05 20:25","2021-01-12 23:20",202101,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,TW4131SW,"2021-01-12 23:20","2021-01-19 19:12",202101,5.600,4.300," ",.125," ",.016," ",.028," ",.047," ",.171," ",.906," ",.047," ",.048,0,-9,40.000,1.778,1.778,"w ","            ",
CO10,TW4288SW,"2021-01-19 19:12","2021-01-26 23:15",202101,5.680,2.400," ",.049,<,.006," ",.006," ",.016," ",.114," ",.286," ",.028," ",.065,0,-9,722.000,24.892,24.892,"w ","            ",
CO10,TW4668SW,"2021-01-26 23:15","2021-02-02 18:27",202101,4.700,10.100," ",.065,<,.006," ",.005," ",.023," ",.081," ",1.050," ",.095," ",.064,0,-9,141.000,6.350,6.350,"w ","            ",
CO10,TW4951SW,"2021-02-02 18:27","2021-02-09 17:43",202102,5.540,3.800," ",.148," ",.015," ",.010," ",.025," ",.187," ",.303," ",.037," ",.145,0,-9,126.000,17.780,17.780,"w ","            ",
CO10,TW4945SW,"2021-02-09 17:43","2021-02-16 20:05",202102,5.470,2.500," ",.031,<,.006," ",.005,<,.010," ",.088," ",.214,<,.018," ",.064,0,-9,1497.000,64.262,64.262,"w ","            ",
CO10,TW5339SW,"2021-02-16 20:05","2021-02-23 18:15",202102,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,41.000,2.286,2.286,"  ","c           ",
CO10,TW5464SW,"2021-02-23 18:15","2021-03-02 21:29",202102,5.230,7.100," ",.257," ",.025," ",.017," ",.335," ",.114," ",.167," ",.095," ",.606,0,-9,78.000,3.048,3.048,"w ","            ",
CO10,TW5823SW,"2021-03-02 21:29","2021-03-09 18:10",202103,4.940,7.200," ",.109," ",.008,<,.005," ",.028," ",.132," ",.368," ",.034," ",.101,0,-9,192.000,6.350,6.350,"w ","            ",
CO10,TW6110SW,"2021-03-09 18:10","2021-03-16 20:40",202103,6.170,3.700," ",.339," ",.029," ",.023," ",.060," ",.124," ",.349," ",.061," ",.208,0,-9,457.000,13.970,13.970,"w ","            ",
CO10,TW6177SW,"2021-03-16 20:40","2021-03-23 18:15",202103,6.190,6.600," ",.709," ",.051," ",.027," ",.047," ",.215," ",.444," ",.060," ",.352,0,-9,163.000,5.588,5.588,"w ","            ",
CO10,TW6531SW,"2021-03-23 18:15","2021-03-30 17:00",202103,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,767.000,22.098,22.098,"  ","c           ",
CO10,TW7006SW,"2021-03-30 17:00","2021-04-06 18:55",202104,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,TW6975SW,"2021-04-06 18:55","2021-04-13 20:08",202104,7.130,52.900," ",4.979," ",.416," ",.314," ",2.770," ",1.030," ",7.541," ",1.859," ",3.109,0,-9,23.000,1.524,1.524,wd,"            ",
CO10,TW7114SW,"2021-04-13 20:08","2021-04-20 15:50",202104,6.220,13.800," ",1.259," ",.115," ",.063," ",.301," ",.467," ",.956," ",.206," ",.680,0,-9,279.000,10.414,10.414,"w ","            ",
CO10,TW7572SW,"2021-04-20 15:50","2021-04-27 23:20",202104,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,471.000,10.414,10.414,"  ","c           ",
CO10,TW7826SW,"2021-04-27 23:20","2021-05-04 16:25",202105,6.390,6.800," ",.389," ",.037," ",.031," ",.056," ",.524," ",.606," ",.068," ",.372,0,-9,699.000,10.922,10.922,"w ","            ",
CO10,TW7979SW,"2021-05-04 16:25","2021-05-11 15:39",202105,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,266.500,-9.990,3.925,"  ","c           ",
CO10,TW8318SW,"2021-05-11 15:39","2021-05-18 14:20",202105,6.130,5.300," ",.320," ",.032," ",.030," ",.047," ",.291," ",.612," ",.087," ",.466,0,-9,717.500,10.414,10.414,"w ","            ",
CO10,TW8446SW,"2021-05-18 14:20","2021-05-25 19:15",202105,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,748.100,10.414,10.414,"  ","c           ",
CO10,TW8824SW,"2021-05-25 19:15","2021-06-01 15:20",202105,6.570,13.400," ",.994," ",.129," ",.094," ",.204," ",.658," ",1.933," ",.382," ",.918,0,-9,69.500,.762,.762,"w ","            ",
CO10,TW9169SW,"2021-06-01 15:20","2021-06-08 15:57",202106,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.000,.000,.000,"d ","            ",
CO10,TW9311SW,"2021-06-08 15:57","2021-06-15 14:47",202106,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,TW9562SW,"2021-06-15 14:47","2021-06-22 15:20",202106,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,46.000,1.016,1.016,"  ","c           ",
CO10,TW9671SW,"2021-06-22 15:21","2021-06-29 15:40",202106,5.150,7.000," ",.099," ",.011," ",.026," ",.021," ",.366," ",.484," ",.054," ",.246,0,-9,1575.000,23.622,23.622,"w ","            ",
CO10,TX0067SW,"2021-06-29 15:40","2021-07-06 15:00",202107,5.720,4.900," ",.164," ",.020," ",.054," ",.050," ",.334," ",.617," ",.108," ",.214,0,-9,861.700,12.446,12.446,"w ","            ",
CO10,TX0282SW,"2021-07-06 15:00","2021-07-13 19:27",202107,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,4.500,.000,.000,"d ","            ",
CO10,TX0591SW,"2021-07-13 19:27","2021-07-20 15:15",202107,6.040,6.500," ",.289," ",.032," ",.044," ",.029," ",.538," ",.852," ",.069," ",.262,0,-9,1315.500,20.320,20.320,"w ","            ",
CO10,TX0747SW,"2021-07-20 15:15","2021-07-27 19:40",202107,5.190,5.900," ",.122," ",.012," ",.030,<,.008," ",.284," ",.827," ",.036," ",.189,0,-9,1909.000,27.432,27.432,"w ","            ",
CO10,TX1005SW,"2021-07-27 19:40","2021-08-04 15:40",202107,5.100,6.100," ",.109," ",.012," ",.021,<,.008," ",.172," ",.766," ",.032," ",.186,0,-9,3300.000,45.466,45.466,"w ","            ",
CO10,TX1339SW,"2021-08-04 15:40","2021-08-10 19:20",202108,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1.000,.254,.254,"  ","v           ",
CO10,TX1574SW,"2021-08-10 19:20","2021-08-17 19:30",202108,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,12.000,.000,.000,"d ","            ",
CO10,TX1609SW,"2021-08-17 19:30","2021-08-24 16:30",202108,4.870,9.700," ",.203," ",.019," ",.046," ",.028," ",.316," ",.619," ",.059," ",.263,0,-9,1085.000,16.256,16.256,"w ","            ",
CO10,TX2002SW,"2021-08-24 16:30","2021-08-31 15:30",202108,5.110,10.400," ",.393," ",.047," ",.064," ",.069," ",.433," ",1.917," ",.164," ",.765,0,-9,153.500,2.794,2.794,"w ","            ",
CO10,TX2651SW,"2021-08-31 15:30","2021-09-07 19:35",202109,5.550,3.500," ",.084," ",.006," ",.040," ",.022," ",.140," ",.331," ",.046," ",.128,0,-9,813.000,14.224,14.224,"w ","            ",
CO10,TX2580SW,"2021-09-07 19:35","2021-09-15 00:00",202109,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,TX2858SW,"2021-09-15 00:00","2021-09-22 22:55",202109,6.140,7.200," ",.365," ",.056," ",.053," ",.138," ",.422," ",1.011," ",.145," ",.493,0,-9,583.000,9.652,9.652,"w ","            ",
CO10,TX3210SW,"2021-09-22 22:55","2021-09-28 18:54",202109,-9.000,-9.000," ",.662," ",.074," ",.299," ",.297," ",.460," ",2.138," ",.656," ",.660,0,-9,30.000,.254,.254,wd,"            ",
CO10,TX3236SW,"2021-09-28 18:54","2021-10-05 17:45",202110,5.530,3.400," ",.055," ",.006," ",.020," ",.015," ",.238," ",.336," ",.029," ",.155,0,-9,1780.000,26.162,26.162,"w ","            ",
CO10,TX3874SW,"2021-10-05 17:45","2021-10-13 15:45",202110,5.710,2.900," ",.151," ",.010," ",.011," ",.020," ",.111," ",.332," ",.038," ",.175,0,-9,1068.000,24.384,24.384,"w ","            ",
CO10,TX3866SW,"2021-10-13 15:45","2021-10-19 14:45",202110,5.410,3.800," ",.126," ",.013," ",.090," ",.100," ",.067," ",.295," ",.122," ",.128,0,-9,261.000,6.604,6.604,"w ","            ",
CO10,TX4202SW,"2021-10-19 14:45","2021-10-26 20:26",202110,5.680,3.800," ",.122," ",.014," ",.056," ",.084," ",.120," ",.413," ",.107," ",.211,0,-9,510.000,14.478,14.478,"w ","            ",
CO10,TX4480SW,"2021-10-26 20:26","2021-11-02 21:15",202110,5.410,3.300," ",.073," ",.007," ",.012," ",.025," ",.094," ",.385," ",.043," ",.130,0,-9,459.000,11.938,11.938,"w ","            ",
CO10,TX4501SW,"2021-11-02 21:15","2021-11-09 17:08",202111,4.250,25.000," ",.084," ",.006," ",.044," ",.040," ",.119," ",.135," ",.059," ",.039,0,-9,27.000,1.524,1.524,"w ","            ",
CO10,TX4958SW,"2021-11-09 17:08","2021-11-16 15:54",202111,5.360,2.300," ",.025,<,.006," ",.010," ",.008," ",.030," ",.107,<,.020," ",.065,0,-9,617.000,13.462,13.462,"w ","            ",
CO10,TX4989SW,"2021-11-16 15:54","2021-11-23 19:56",202111,4.600,13.500," ",.226," ",.017," ",.023," ",.037," ",.261," ",.972," ",.062," ",.215,0,-9,37.000,4.318,4.318,"w ","            ",
CO10,TX5367SW,"2021-11-23 19:56","2021-11-30 21:42",202111,5.510,5.300," ",.258," ",.026," ",.014," ",.028," ",.216," ",.725," ",.043," ",.343,0,-9,147.000,7.620,7.620,"w ","            ",
CO10,TX6753SW,"2021-11-30 21:42","2021-12-07 21:40",202112,5.580,2.200," ",.091," ",.007," ",.018," ",.047,<,.014," ",.172," ",.030," ",.077,0,-9,169.000,7.112,7.112,"w ","            ",
CO10,TX6752SW,"2021-12-07 21:40","2021-12-14 22:03",202112,5.630,1.600," ",.062,<,.006," ",.020,<,.008,<,.014," ",.091,<,.020," ",.030,0,-9,1107.000,57.658,57.658,"w ","            ",
CO10,TX6767SW,"2021-12-14 22:03","2021-12-21 21:15",202112,6.140,3.300," ",.445," ",.026," ",.064," ",.033,<,.033," ",.270," ",.058," ",.093,0,-9,20.000,8.890,8.890,wa,"            ",
CO10,TX6787SW,"2021-12-21 21:15","2021-12-28 21:08",202112,5.390,2.400," ",.037,<,.006," ",.008,<,.008," ",.015," ",.212," ",.025," ",.059,0,-9,1859.500,46.736,46.736,"w ","            ",
CO10,TX6777SW,"2021-12-28 21:08","2022-01-05 18:29",202201,5.580,1.900," ",.027,<,.006,<,.006,<,.008," ",.062," ",.165,<,.020," ",.058,0,-9,695.000,48.768,48.768,"w ","            ",
CO10,TX7150SW,"2022-01-05 18:29","2022-01-11 20:05",202201,5.070,4.000," ",.025,<,.006,<,.006,<,.008," ",.049," ",.465,<,.020," ",.056,0,-9,294.500,25.654,25.654,"w ","            ",
CO10,N@2684SW,"2022-01-11 20:05","2022-01-18 21:44",202201,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,.000,.000,"d ","            ",
CO10,TX7705SW,"2022-01-18 21:44","2022-01-25 20:25",202201,5.000,5.700," ",.047,<,.004," ",.017," ",.085," ",.048," ",.372," ",.090," ",.067,0,-9,145.500,-9.990,2.143,"w ","            ",
CO10,TX8157SW,"2022-01-25 21:00","2022-02-01 21:53",202201,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,TX8029SW,"2022-02-01 21:53","2022-02-08 17:10",202202,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,16.000,.000,.000,"d ","            ",
CO10,TX8169SW,"2022-02-08 17:10","2022-02-15 18:30",202202,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.508,.508,"  ","v           ",
CO10,TX8415SW,"2022-02-15 18:30","2022-02-22 21:57",202202,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,501.500,22.098,22.098,"  ","c           ",
CO10,TX8569SW,"2022-02-22 21:57","2022-03-01 21:05",202202,5.290,2.900," ",.070," ",.006," ",.007," ",.019," ",.036," ",.098," ",.028," ",.039,0,-9,670.000,27.432,27.432,"w ","            ",
CO10,TX8744SW,"2022-03-01 21:05","2022-03-08 23:00",202203,5.650,2.300," ",.074," ",.006," ",.016," ",.019," ",.094," ",.221," ",.032," ",.086,0,-9,1445.500,44.704,44.704,"w ","            ",
CO10,TX9092SW,"2022-03-08 23:00","2022-03-15 20:55",202203,5.260,4.400," ",.064," ",.005," ",.017," ",.040," ",.174," ",.172," ",.045," ",.115,0,-9,564.000,18.288,18.288,"w ","            ",
CO10,TX9291SW,"2022-03-15 20:55","2022-03-22 20:42",202203,4.170,29.500," ",.101," ",.006," ",.017," ",.026," ",.293," ",.604," ",.063," ",.049,0,-9,28.000,2.032,2.032,"w ","            ",
CO10,TX9605SW,"2022-03-22 20:42","2022-03-29 12:59",202203,4.660,11.400," ",.158," ",.015," ",.036," ",.048," ",.078," ",.410," ",.098," ",.116,0,-9,121.000,4.064,4.064,"w ","            ",
CO10,TX9895SW,"2022-03-29 12:59","2022-04-05 21:15",202204,7.220,23.600," ",2.683," ",.271," ",.181," ",1.003," ",.140," ",.495," ",.653," ",1.282,0,-9,731.000,24.638,24.638,"w ","            ",
CO10,TY0176SW,"2022-04-05 21:25","2022-04-12 19:55",202204,7.380,34.600," ",5.394," ",.368," ",.167," ",.527," ",.043," ",.591," ",.415," ",1.019,0,-9,169.500,8.128,8.128,"w ","            ",
CO10,TY0393SW,"2022-04-12 19:55","2022-04-19 17:20",202204,6.550,7.900," ",.741," ",.080," ",.027," ",.095," ",.307," ",.862," ",.123," ",.375,0,-9,716.000,21.336,21.336,"w ","            ",
CO10,TY0862SW,"2022-04-19 17:35","2022-04-26 21:10",202204,6.690,6.700," ",1.003," ",.070," ",.034," ",.027," ",.081," ",.212," ",.029," ",.146,0,-9,952.500,27.178,27.178,"w ","            ",
CO10,TY0885SW,"2022-04-26 21:10","2022-05-03 19:50",202204,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,353.000,9.652,9.652,"  ","c           ",
CO10,TY1127SW,"2022-05-03 19:50","2022-05-10 23:20",202205,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,69.000,2.032,2.032,"  ","c           ",
CO10,TY1429SW,"2022-05-10 23:20","2022-05-17 21:40",202205,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,.000,.000,"d ","            ",
CO10,TY1636SW,"2022-05-17 22:00","2022-05-24 19:50",202205,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,99.000,5.588,5.588,"  ","c           ",
CO10,TY1864SW,"2022-05-24 19:50","2022-05-31 23:40",202205,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,822.500,13.208,13.208,"  ","c           ",
CO10,TY2400SW,"2022-05-31 23:40","2022-06-15 22:00",202206,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-9.990,.000,"  ","e           ",
CO10,TY2576SW,"2022-06-15 22:00","2022-06-21 21:00",202206,5.790,5.300," ",.310," ",.029," ",.065," ",.049," ",.245," ",.615," ",.073," ",.333,0,-9,1129.000,18.034,18.034,"w ","            ",
CO10,TY2821SW,"2022-06-21 21:00","2022-06-28 19:02",202206,5.600,3.500," ",.092," ",.013," ",.032," ",.018," ",.207," ",.336," ",.034," ",.155,0,-9,1305.000,18.034,18.034,"w ","            ",
CO10,TY3232SW,"2022-06-28 19:45","2022-07-05 15:19",202207,5.850,6.000," ",.254," ",.030," ",.030," ",.037," ",.411," ",1.087," ",.079," ",.317,0,-9,731.000,10.160,10.160,"w ","            ",
